ms_zoning,lot_area,condition_1,overall_qual,overall_cond,year_built,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_unf_sf,total_bsmt_sf,central_air,1st_flr_sf,gr_liv_area,full_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,fireplaces,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,yr_sold,age,quality,remod,bsmt_rating,bsmt_sf,saleprice
2,3960,1,7,8,1930,1950,3,3,3,3,502.0,502.0,0,502,1004,1,2,1,4,1,1.0,200.0,2,3,0,2006,76,504,56,9,0.0,105000
1,9100,1,7,5,2004,2005,4,3,4,3,1836.0,1860.0,1,1836,1836,2,3,1,4,1,2.0,484.0,3,3,1,2006,2,420,1,12,24.0,216837
1,9600,1,5,6,1960,1960,2,2,3,3,638.0,1296.0,1,1496,1496,2,3,1,4,0,2.0,450.0,3,3,1,2008,48,120,48,9,658.0,141500
1,9764,2,5,7,1967,2003,3,3,3,3,192.0,894.0,1,894,894,1,3,1,4,0,2.0,450.0,3,3,1,2008,41,315,5,9,702.0,130000
1,12778,1,5,6,1952,2003,3,3,3,3,350.0,1008.0,1,1008,1008,1,2,1,3,0,1.0,280.0,3,3,1,2006,54,270,3,9,658.0,139500
1,8172,1,4,5,1955,1955,3,3,3,3,182.0,864.0,1,864,864,1,3,1,3,0,2.0,528.0,3,3,0,2007,52,180,52,9,682.0,79275
1,9037,1,8,5,2006,2006,4,3,4,3,1048.0,1476.0,1,1484,1484,2,2,1,5,1,2.0,472.0,3,3,1,2007,1,480,1,12,428.0,265900
1,6292,1,6,5,1930,1950,3,3,4,3,384.0,768.0,0,790,790,1,2,1,3,0,1.0,160.0,2,3,1,2008,78,270,58,12,384.0,91000
1,11900,1,5,6,1977,1977,3,3,4,3,722.0,1122.0,1,946,1934,2,3,1,3,1,2.0,567.0,3,3,2,2009,32,270,32,12,400.0,185000
1,7945,1,5,6,1959,1959,3,3,3,3,465.0,1150.0,1,1150,1150,1,3,1,3,0,1.0,300.0,3,3,1,2006,47,270,47,9,685.0,141000
1,16659,1,8,5,2007,2008,4,3,4,3,1582.0,1582.0,1,1582,2152,2,3,1,4,1,2.0,728.0,3,3,1,2007,0,480,1,12,0.0,260116
1,9340,1,4,6,1941,1950,3,3,3,3,328.0,672.0,1,672,672,1,2,1,3,0,1.0,234.0,3,3,0,2009,68,216,59,9,344.0,113000
1,11454,1,8,5,1995,1995,4,3,4,3,631.0,1401.0,1,1511,1511,2,3,1,4,1,3.0,811.0,3,3,1,2008,13,480,13,12,770.0,225000
1,8480,1,5,6,1945,1950,3,4,3,3,93.0,793.0,1,793,793,1,2,1,2,0,1.0,240.0,3,3,1,2009,64,360,59,9,700.0,113000
1,6305,1,6,6,1975,1975,3,3,3,3,480.0,1008.0,1,1096,1096,1,3,1,3,1,1.0,352.0,3,3,1,2010,35,324,35,9,528.0,125200
1,9709,1,8,5,2007,2007,5,3,5,3,140.0,918.0,1,958,2100,2,3,1,5,2,3.0,786.0,3,3,1,2007,0,600,0,15,778.0,319500
1,10930,3,5,6,1945,1950,3,3,3,3,333.0,913.0,1,1048,1558,1,3,1,3,1,1.0,288.0,3,3,1,2008,63,270,58,9,580.0,140000
1,50102,1,6,5,1958,1958,3,3,4,3,723.0,1632.0,1,1650,1650,1,2,1,3,2,2.0,518.0,3,3,1,2006,48,270,48,12,909.0,250764
1,8899,1,8,5,2007,2007,5,3,4,3,908.0,948.0,1,948,2088,2,4,1,4,1,3.0,656.0,3,3,1,2008,1,600,1,12,40.0,250000
1,10237,4,6,5,2005,2006,4,3,4,3,768.0,768.0,1,768,1536,2,3,1,4,1,2.0,400.0,3,3,1,2007,2,360,1,12,0.0,176000
1,9736,2,6,6,1957,1969,3,3,3,3,525.0,1331.0,1,1721,1721,1,4,1,3,3,2.0,464.0,3,3,1,2007,50,324,38,9,806.0,174850
1,2364,1,6,5,1978,1978,3,3,4,3,484.0,804.0,1,804,1548,2,3,1,3,1,2.0,440.0,3,3,1,2009,31,270,31,12,320.0,147000
1,7892,1,6,5,1979,1979,3,3,4,3,918.0,918.0,1,918,918,2,2,1,3,1,1.0,264.0,3,3,1,2010,31,270,31,12,0.0,99500
1,12350,1,9,5,2009,2009,4,3,5,3,379.0,1365.0,1,1365,2690,2,3,1,5,1,3.0,864.0,3,3,1,2009,0,540,0,15,986.0,398800
1,7917,1,6,5,1999,2000,3,3,4,3,953.0,953.0,1,953,1647,2,3,1,3,1,2.0,460.0,3,3,1,2007,8,270,7,12,0.0,175000
1,7200,1,5,7,1954,1954,3,3,3,3,825.0,825.0,1,825,825,1,2,1,3,0,1.0,350.0,3,3,1,2008,54,315,54,9,0.0,109500
1,12155,5,6,3,1970,1970,3,3,4,3,420.0,1657.0,1,1657,1657,2,3,1,3,1,2.0,484.0,3,3,1,2007,37,162,37,12,1237.0,163500
1,11025,1,8,5,1992,1993,4,3,5,3,216.0,1334.0,1,1520,2826,2,3,1,4,3,3.0,888.0,3,3,1,2006,14,480,13,15,1118.0,334000
1,7832,1,5,5,1968,1968,3,3,3,3,89.0,864.0,1,864,864,1,2,1,3,0,1.0,280.0,3,3,1,2010,42,225,42,9,775.0,137250
1,19378,1,7,5,2005,2006,4,3,4,3,1335.0,1392.0,1,1392,2462,2,4,1,4,1,2.0,576.0,3,3,1,2006,1,420,0,12,57.0,320000
1,9830,1,5,7,1959,2006,3,4,3,3,733.0,1063.0,1,1287,1287,1,3,1,4,1,2.0,576.0,3,3,1,2010,51,420,4,9,330.0,162000
3,4403,1,7,5,2009,2009,5,3,5,3,892.0,1470.0,1,1478,1478,2,2,1,4,1,2.0,484.0,3,3,1,2010,1,525,1,15,578.0,222000
1,8174,1,7,5,2003,2003,4,3,4,3,204.0,698.0,1,698,1342,2,3,1,4,1,2.0,393.0,3,3,1,2009,6,420,6,12,494.0,178000
2,7200,1,5,7,1940,1992,3,4,3,3,278.0,788.0,1,804,804,1,2,1,4,2,1.0,240.0,3,3,1,2010,70,420,18,9,510.0,119000
1,7590,5,5,5,1962,1962,3,3,3,3,324.0,864.0,1,876,1812,2,4,1,3,1,1.0,264.0,3,3,1,2007,45,225,45,9,540.0,169500
1,8795,1,7,5,2000,2000,4,3,4,3,652.0,952.0,1,980,2256,2,4,1,4,1,2.0,554.0,3,3,1,2009,9,420,9,12,300.0,236000
2,3843,1,8,5,2007,2008,5,3,5,3,120.0,1596.0,1,1648,1648,2,2,1,5,1,2.0,525.0,3,3,1,2008,1,600,0,15,1476.0,294464
1,11075,1,6,5,1969,1969,3,3,2,3,176.0,952.0,1,1092,2112,2,4,1,3,2,2.0,576.0,3,3,1,2008,39,270,39,6,776.0,206900
1,10142,1,7,5,2004,2004,4,3,4,3,300.0,956.0,1,956,2084,2,4,1,4,0,2.0,618.0,3,3,1,2010,6,420,6,12,656.0,233000
2,7741,1,6,5,1924,1950,3,3,3,2,817.0,1032.0,0,1032,1032,1,2,1,3,0,1.0,280.0,3,3,1,2006,82,270,56,6,215.0,108000
1,8139,1,6,5,1995,1996,3,3,4,3,204.0,680.0,1,680,1470,2,3,1,3,1,2.0,420.0,3,3,1,2008,13,270,12,12,476.0,165000
1,8982,1,5,5,1977,1977,3,3,4,3,501.0,1040.0,1,1040,1040,1,3,1,3,0,2.0,748.0,3,3,1,2007,30,225,30,12,539.0,134900
2,6120,1,5,7,1939,1950,4,3,3,3,884.0,884.0,1,884,884,1,2,1,3,0,1.0,240.0,3,3,1,2007,68,420,57,9,0.0,113000
1,16561,1,5,5,1996,1996,3,3,4,3,548.0,1097.0,1,1097,1097,1,3,1,3,0,1.0,242.0,3,3,1,2007,11,225,11,12,549.0,147900
1,2308,1,6,6,1975,1975,3,3,4,3,275.0,855.0,1,855,1456,2,4,1,3,0,2.0,460.0,3,3,1,2008,33,324,33,12,580.0,143000
2,6240,1,6,6,1934,1950,3,3,3,3,816.0,816.0,1,816,1176,1,3,1,3,1,2.0,528.0,3,3,1,2006,72,324,56,9,0.0,114500
1,8789,1,5,6,1967,1967,3,3,3,3,253.0,912.0,1,941,941,1,3,1,3,1,1.0,288.0,3,3,1,2006,39,270,39,9,659.0,129200
2,5587,1,8,5,2008,2008,5,3,5,3,120.0,1600.0,1,1652,1652,2,2,1,4,1,2.0,482.0,3,3,1,2008,0,600,0,15,1480.0,392500
1,9042,1,7,9,1941,2006,5,4,3,4,877.0,1152.0,1,1188,2340,2,4,1,4,2,1.0,252.0,3,3,1,2010,69,1260,4,12,275.0,266500
1,8923,1,7,5,1998,1998,4,3,4,3,195.0,384.0,1,751,1382,2,3,1,3,1,2.0,396.0,3,3,1,2009,11,420,11,12,189.0,177500
1,12518,1,5,7,1968,1968,3,3,3,3,476.0,1008.0,1,1008,1008,1,3,1,4,0,1.0,384.0,3,3,1,2009,41,315,41,9,532.0,139500
1,11069,1,6,5,2007,2007,4,3,4,3,608.0,608.0,1,608,1396,2,3,1,4,1,2.0,440.0,3,3,1,2009,2,360,2,12,0.0,170000
1,8800,1,6,7,1964,1997,3,4,3,3,431.0,845.0,1,845,2154,2,5,1,3,1,2.0,539.0,3,3,1,2007,43,504,10,9,414.0,224500
1,13262,1,8,5,2003,2004,4,3,4,3,1082.0,1082.0,1,1105,2400,3,4,1,4,1,3.0,730.0,3,3,1,2009,6,480,5,12,0.0,290000
2,7758,1,7,4,1931,1950,3,2,3,3,816.0,1040.0,1,1226,1818,1,4,1,3,2,1.0,240.0,3,3,1,2007,76,168,57,9,224.0,169500
1,12118,1,7,5,2004,2005,4,3,5,3,1710.0,1710.0,1,1710,1710,2,3,1,4,1,2.0,550.0,3,3,1,2009,5,420,4,15,0.0,240000
1,9600,1,5,6,1955,1955,3,4,3,3,710.0,1078.0,1,1150,1150,1,2,1,3,0,1.0,288.0,3,3,1,2007,52,360,52,9,368.0,144000
1,9500,3,6,6,1964,1978,3,3,3,3,374.0,816.0,1,1127,1977,1,4,1,3,1,2.0,540.0,3,3,1,2007,43,324,29,9,442.0,165000
1,7175,1,6,5,1990,1991,4,3,4,3,1332.0,1332.0,1,1332,1332,2,2,1,4,0,2.0,542.0,3,3,1,2009,19,360,18,12,0.0,145000
1,11200,1,5,3,1964,1964,3,2,3,3,1250.0,1250.0,1,1298,1298,2,3,1,3,0,2.0,504.0,3,2,0,2010,46,90,46,9,0.0,114000
1,14226,1,8,5,2006,2006,4,3,4,3,1935.0,1935.0,1,1973,1973,2,3,1,4,1,3.0,895.0,3,3,1,2007,1,480,1,12,0.0,395000
2,2760,1,6,5,1973,1973,3,3,3,3,525.0,525.0,1,525,1092,1,3,1,3,0,2.0,440.0,3,3,1,2006,33,270,33,9,0.0,105500
1,11050,1,8,5,1998,1999,4,3,4,3,434.0,1049.0,1,1036,1916,2,3,1,4,1,3.0,741.0,3,3,1,2010,12,480,11,12,615.0,254900
1,7200,1,5,3,1950,1950,3,3,3,3,432.0,864.0,1,1238,1238,1,3,1,3,1,1.0,357.0,3,3,1,2007,57,135,57,9,432.0,102000
1,12420,1,7,5,2001,2001,4,3,4,3,278.0,944.0,1,944,1840,2,3,1,4,0,2.0,622.0,3,3,1,2009,8,420,8,12,666.0,230000
2,6120,1,5,8,1920,2004,3,3,3,3,939.0,939.0,1,939,1513,1,4,1,3,0,1.0,180.0,2,2,0,2007,87,360,3,9,0.0,137500
1,7111,1,5,7,1928,1983,4,4,3,3,329.0,1008.0,1,1143,1143,1,2,1,3,1,1.0,288.0,3,3,1,2008,80,560,25,9,679.0,138000
1,19255,1,6,5,1983,1983,4,3,4,3,0.0,520.0,1,1338,1338,1,2,1,4,1,2.0,576.0,3,3,1,2009,26,360,26,12,520.0,156500
1,8120,1,4,7,1970,1970,3,4,3,3,673.0,864.0,1,864,864,1,3,1,3,0,2.0,463.0,3,3,1,2009,39,336,39,9,191.0,124500
1,11952,7,7,6,1977,1977,3,3,4,3,808.0,808.0,1,1161,1969,2,3,1,3,1,2.0,534.0,3,3,1,2007,30,378,30,12,0.0,190000
1,3182,1,7,5,2007,2007,4,3,4,3,1266.0,1266.0,1,1266,1266,2,2,1,4,1,2.0,388.0,3,3,1,2008,1,420,1,12,0.0,159895
1,9842,2,5,6,1921,1998,3,3,3,2,612.0,612.0,1,990,2601,3,4,1,3,0,2.0,621.0,3,3,1,2008,87,270,10,6,0.0,189000
1,11341,1,5,6,1957,1996,3,3,4,3,90.0,1392.0,1,1392,1392,1,3,1,3,1,2.0,528.0,3,3,1,2010,53,270,14,12,1302.0,121500
1,12436,1,5,5,1957,1957,3,3,3,3,1824.0,1824.0,1,1824,1824,2,5,2,3,0,2.0,484.0,3,3,1,2008,51,225,51,9,0.0,146000
1,12192,1,7,5,2000,2001,4,3,4,3,265.0,928.0,1,928,1823,2,3,1,4,0,2.0,626.0,3,3,1,2008,8,420,7,12,663.0,235000
2,3842,1,8,5,2004,2005,4,3,5,3,30.0,1594.0,1,1646,1646,2,2,1,4,1,2.0,525.0,3,3,1,2006,2,480,1,15,1564.0,300000
1,13101,1,5,5,1965,1965,3,3,3,3,1497.0,1728.0,1,1728,1728,2,6,2,3,0,2.0,576.0,3,3,1,2008,43,225,43,9,231.0,142600
1,9808,1,7,5,2002,2002,4,3,4,3,785.0,1573.0,1,1573,1573,2,3,1,4,0,2.0,544.0,3,3,1,2009,7,420,7,12,788.0,227000
1,8145,1,7,6,1940,1950,3,3,3,3,674.0,920.0,1,1240,2480,2,5,2,3,2,2.0,400.0,3,3,1,2009,69,378,59,9,246.0,205000
1,17227,1,8,5,1999,2000,4,3,4,3,426.0,1341.0,1,1341,1341,1,1,1,4,1,2.0,482.0,3,3,1,2007,8,480,7,12,915.0,246900
1,11792,1,4,5,1948,1950,3,3,3,3,744.0,744.0,0,792,1120,1,2,1,2,0,2.0,480.0,3,2,2,2010,62,180,60,9,0.0,64000
1,3876,1,8,5,1978,1978,4,3,4,3,48.0,1226.0,1,1226,1226,1,1,1,4,1,2.0,484.0,3,3,1,2006,28,480,28,12,1178.0,170000
1,13891,1,9,5,2008,2009,5,3,5,3,1734.0,1734.0,1,1734,2822,3,4,1,5,1,3.0,1020.0,3,3,1,2009,1,675,0,15,0.0,582933
2,6000,3,6,6,1925,1980,3,4,3,3,706.0,1103.0,1,1103,1103,1,2,1,4,1,2.0,440.0,3,3,1,2006,81,432,26,9,397.0,110500
1,8240,1,6,6,1960,1960,3,3,3,3,1179.0,1179.0,1,1179,1179,1,2,1,3,0,2.0,622.0,3,3,2,2007,47,324,47,9,0.0,110000
1,10625,1,7,5,2003,2004,4,3,4,3,132.0,998.0,1,1006,2046,2,3,1,4,1,3.0,871.0,3,3,1,2008,5,420,4,12,866.0,284000
1,9247,1,6,6,1962,1962,3,3,3,3,539.0,858.0,1,858,1716,1,4,1,3,1,2.0,490.0,3,3,1,2008,46,324,46,9,319.0,171000
1,10628,1,7,5,2004,2004,4,3,4,3,835.0,835.0,1,871,1812,2,3,1,4,0,2.0,478.0,3,3,1,2009,5,420,5,12,0.0,193000
1,11000,1,5,6,1976,2003,3,3,4,3,0.0,1090.0,1,1178,1178,1,3,1,3,0,2.0,502.0,3,3,1,2007,31,270,4,12,1090.0,135000
1,9399,1,7,8,1919,1950,3,3,3,3,818.0,818.0,1,818,1636,1,4,1,4,1,1.0,288.0,2,3,0,2006,87,504,56,9,0.0,167000
2,7200,1,4,5,1950,1950,3,3,3,3,576.0,576.0,1,864,864,1,2,1,3,0,1.0,528.0,3,3,1,2006,56,180,56,9,0.0,105000
1,10264,1,7,5,1999,1999,4,3,4,3,426.0,1588.0,1,1588,1588,2,3,1,4,0,2.0,472.0,3,3,1,2006,7,420,7,12,1162.0,214000
1,13215,1,8,5,2004,2004,4,3,4,3,426.0,1420.0,1,1426,1914,2,3,1,4,1,3.0,746.0,3,3,1,2006,2,480,2,12,994.0,279000
1,10530,1,6,6,1975,2000,3,3,3,2,127.0,675.0,1,1109,1875,3,3,1,4,1,2.0,485.0,3,3,1,2006,31,324,6,6,548.0,184500
2,6000,1,3,7,1948,2002,3,4,3,3,318.0,649.0,1,679,1183,1,2,1,3,0,1.0,308.0,3,3,1,2007,59,252,5,9,331.0,120000
1,7703,1,6,6,1992,1992,4,4,4,4,400.0,816.0,1,833,1730,2,3,1,4,0,2.0,528.0,3,3,1,2009,17,576,17,16,416.0,171500
3,4251,1,7,5,2006,2007,4,3,4,3,625.0,625.0,1,625,1250,2,2,1,4,0,2.0,528.0,3,3,1,2007,1,420,0,12,0.0,164700
1,12128,1,6,4,1989,1989,4,3,4,3,319.0,868.0,1,1313,2559,2,4,1,5,1,2.0,506.0,3,3,1,2006,17,288,17,12,549.0,209000
2,3072,1,7,5,2004,2004,4,3,4,3,306.0,1365.0,1,1548,1548,2,2,1,4,1,2.0,388.0,3,3,1,2006,2,420,2,12,1059.0,225000
1,15218,4,8,5,2006,2006,4,3,5,4,108.0,1670.0,1,1670,1670,2,2,1,4,1,3.0,928.0,3,3,1,2006,0,480,0,20,1562.0,336820
1,14364,1,7,5,1988,1989,4,3,4,3,92.0,1157.0,1,1180,2062,2,3,1,3,1,2.0,454.0,3,3,1,2007,19,420,18,12,1065.0,277000
1,8680,1,5,7,1960,1960,3,3,3,3,894.0,894.0,1,894,894,1,3,1,3,0,1.0,312.0,3,3,1,2007,47,315,47,9,0.0,117600
1,9600,1,6,8,1950,2005,3,4,3,3,736.0,856.0,1,1112,1668,1,3,1,3,0,1.0,271.0,3,3,1,2009,59,576,4,9,120.0,140000
1,11778,5,9,5,2008,2008,5,3,5,3,598.0,1751.0,1,1766,1766,2,3,1,5,2,3.0,874.0,3,3,1,2008,0,675,0,15,1153.0,395039
1,15810,4,6,5,2007,2007,4,3,4,3,768.0,768.0,1,768,1496,3,3,1,4,0,2.0,572.0,3,3,1,2007,0,360,0,12,0.0,181755
1,11024,1,7,5,2005,2006,4,3,4,3,1400.0,1400.0,1,1400,1400,2,3,1,4,0,2.0,612.0,3,3,1,2006,1,420,0,12,0.0,186800
1,8970,1,5,6,1965,1965,3,4,3,3,356.0,744.0,1,825,2140,2,4,1,3,1,2.0,549.0,3,3,1,2009,44,360,44,9,388.0,177500
1,10800,1,4,6,1927,2007,3,3,3,3,656.0,656.0,1,968,968,2,4,1,3,0,1.0,216.0,2,2,1,2007,80,216,0,9,0.0,64500
3,4835,1,7,5,2004,2005,4,3,5,3,190.0,1488.0,1,1488,1488,2,2,1,4,1,2.0,506.0,3,3,1,2010,6,420,5,15,1298.0,260000
1,3710,1,7,5,2007,2007,4,3,4,3,1266.0,1266.0,1,1266,1266,2,2,1,4,1,2.0,388.0,3,3,1,2007,0,420,0,12,0.0,185485
2,6120,1,5,7,1931,1993,3,3,3,3,506.0,715.0,1,875,875,1,2,1,3,0,1.0,180.0,2,3,1,2009,78,315,16,9,209.0,105000
1,9600,2,6,7,1976,1994,4,4,3,3,528.0,528.0,1,1094,1855,2,3,1,3,1,2.0,512.0,3,3,1,2007,31,672,13,9,0.0,187000
1,14145,1,7,7,1984,1998,4,3,4,3,995.0,1208.0,1,1621,1621,2,3,1,4,0,2.0,440.0,3,3,1,2006,22,588,8,12,213.0,202500
1,9926,1,7,5,2005,2006,4,3,4,3,436.0,1614.0,1,1614,1614,2,3,1,4,0,3.0,878.0,3,3,1,2007,2,420,1,12,1178.0,245700
1,8012,1,6,5,1980,1980,3,3,3,3,630.0,630.0,1,630,1266,1,2,1,3,2,1.0,283.0,3,3,1,2007,27,270,27,9,0.0,128000
1,10240,1,8,5,2005,2005,4,3,4,3,1030.0,1030.0,1,1038,2098,2,3,1,5,1,3.0,878.0,3,3,1,2006,1,480,1,12,0.0,275500
1,10762,1,7,5,1999,1999,4,3,4,3,284.0,978.0,1,1005,1983,2,3,1,4,1,2.0,490.0,3,3,1,2009,10,420,10,12,694.0,225000
1,8000,1,5,5,1959,1959,3,3,4,3,0.0,528.0,1,1183,1183,1,3,1,3,0,1.0,288.0,3,3,1,2009,50,225,50,12,528.0,138000
2,1680,1,6,5,1971,1971,3,3,3,3,525.0,525.0,1,525,1092,1,3,1,3,0,1.0,264.0,3,3,1,2010,39,270,39,9,0.0,88000
1,13693,1,9,5,2006,2006,5,3,4,3,2153.0,2153.0,1,2069,2643,2,3,1,5,1,3.0,694.0,3,3,1,2007,1,675,1,12,0.0,380000
3,10625,1,8,5,2007,2007,4,3,4,3,1660.0,1660.0,1,1660,1660,2,3,1,4,1,3.0,660.0,3,3,1,2008,1,480,1,12,0.0,256000
1,7200,1,5,7,1951,2000,3,3,3,3,180.0,900.0,1,900,900,1,3,1,4,0,2.0,576.0,3,3,1,2010,59,315,10,9,720.0,134800
2,1612,1,6,6,1980,1980,3,3,4,3,561.0,561.0,1,561,1229,1,2,1,3,1,2.0,462.0,3,3,1,2009,29,324,29,12,0.0,121000
3,10207,1,7,6,2007,2007,4,3,4,3,874.0,874.0,1,874,1761,3,3,1,4,0,2.0,578.0,3,3,1,2007,0,504,0,12,0.0,227875
1,10475,1,8,5,2008,2008,4,3,4,3,1694.0,1694.0,1,1694,1694,2,3,1,4,0,3.0,776.0,3,3,1,2010,2,480,2,12,0.0,245350
1,10625,1,5,5,1920,1950,3,3,3,3,350.0,458.0,0,835,835,1,2,1,3,0,1.0,366.0,2,3,1,2010,90,225,60,9,108.0,83000
1,53107,2,6,5,1992,1992,4,3,4,3,595.0,1580.0,1,1079,1953,2,3,1,4,2,2.0,501.0,3,3,1,2007,15,360,15,12,985.0,240000
2,5680,1,5,4,1901,1950,3,3,3,3,592.0,592.0,0,933,1173,2,3,1,3,0,1.0,240.0,3,2,1,2007,106,180,57,9,0.0,113000
1,12400,2,6,7,1958,1998,3,3,3,2,630.0,1215.0,1,1215,1215,1,3,1,3,0,1.0,297.0,3,3,1,2009,51,378,11,6,585.0,155000
1,6768,2,6,8,1961,1996,3,4,3,3,80.0,912.0,1,912,912,1,3,1,4,0,1.0,288.0,3,3,1,2008,47,576,12,9,832.0,142000
2,6000,1,6,7,1926,2004,4,3,3,3,884.0,884.0,1,904,904,1,2,1,3,0,1.0,180.0,3,3,1,2009,83,504,5,9,0.0,119000
1,12508,1,6,7,1940,1985,3,3,4,3,323.0,983.0,1,983,1750,2,4,1,3,0,1.0,423.0,3,3,1,2008,68,378,23,12,660.0,160000
1,7415,1,6,5,2004,2004,3,3,3,3,80.0,839.0,1,864,1593,2,3,1,3,1,2.0,398.0,3,3,1,2008,4,270,4,9,759.0,193000
1,11762,1,8,5,1992,1993,4,3,5,3,770.0,1105.0,1,1105,2202,2,4,1,4,1,2.0,517.0,3,3,1,2007,15,480,14,15,335.0,263000
1,8767,1,7,5,2005,2005,4,3,4,3,1286.0,1310.0,1,1310,1310,2,3,1,4,1,2.0,400.0,3,3,1,2006,1,420,1,12,24.0,164990
1,8190,1,4,6,1954,1954,3,3,3,3,216.0,948.0,1,948,948,1,3,1,3,1,1.0,280.0,3,3,1,2007,53,216,53,9,732.0,119000
3,7500,1,8,5,2006,2007,4,3,4,3,1348.0,1372.0,1,1448,1448,2,2,1,4,1,2.0,692.0,3,3,1,2009,3,480,2,12,24.0,238500
1,70761,1,7,5,1975,1975,3,3,4,3,878.0,1533.0,1,1533,1533,2,2,1,4,2,2.0,576.0,3,3,1,2006,31,315,31,12,655.0,280000
3,3784,1,8,5,2006,2007,4,3,4,3,1451.0,1511.0,1,1565,1565,2,2,1,4,0,2.0,476.0,3,3,1,2007,1,480,0,12,60.0,193800
2,4224,1,5,7,1976,1976,3,3,4,3,200.0,1040.0,1,1060,1060,1,3,1,3,1,2.0,572.0,3,3,1,2007,31,315,31,12,840.0,129900
1,9245,1,5,5,1994,1995,3,3,4,3,304.0,990.0,1,990,990,1,3,1,3,0,2.0,672.0,3,3,1,2008,14,225,13,12,686.0,145000
1,14781,1,8,5,2001,2002,4,3,4,3,1753.0,1753.0,1,1787,1787,2,3,1,4,1,3.0,748.0,3,3,1,2006,5,480,4,12,0.0,275000
1,7440,1,5,6,1954,1954,3,3,4,3,916.0,1089.0,1,1089,1089,1,3,1,3,1,1.0,252.0,3,3,2,2009,55,270,55,12,173.0,125000
2,7404,1,4,6,1920,1950,3,3,2,3,861.0,861.0,1,861,861,1,2,1,3,0,2.0,288.0,3,3,0,2009,89,216,59,6,0.0,80000
1,4853,3,5,6,1924,1999,3,3,3,3,974.0,1107.0,0,1296,1296,2,2,1,2,1,1.0,260.0,3,3,1,2010,86,270,11,9,133.0,104000
1,10593,1,7,5,1996,1996,4,3,4,3,801.0,1720.0,1,1720,1720,2,3,1,4,1,2.0,527.0,3,3,1,2010,14,420,14,12,919.0,260400
1,12090,1,7,7,1981,2003,4,3,4,3,404.0,725.0,1,725,1479,2,3,1,4,1,2.0,484.0,3,3,1,2007,26,588,4,12,321.0,176000
1,11677,1,5,4,1966,1966,3,3,3,3,30.0,1040.0,1,1040,1040,1,3,1,3,0,1.0,264.0,3,3,1,2007,41,180,41,9,1010.0,123000
1,11000,1,9,5,2000,2000,4,3,5,3,1519.0,1519.0,1,1533,2172,2,4,1,5,1,3.0,687.0,3,3,1,2008,8,540,8,15,0.0,291000
1,8000,1,6,6,1948,2002,3,4,3,3,292.0,972.0,1,972,972,1,2,1,3,1,1.0,240.0,3,3,1,2009,61,432,7,9,680.0,132000
1,8029,1,6,5,2005,2005,3,3,4,3,728.0,728.0,1,728,1456,2,3,1,4,0,2.0,400.0,3,3,1,2008,3,270,3,12,0.0,176000
1,13495,1,5,6,1956,1956,3,4,3,3,222.0,1048.0,1,1728,1728,2,3,1,3,1,2.0,576.0,3,3,1,2009,53,360,53,9,826.0,177625
1,9738,1,5,7,1924,1950,3,4,3,3,392.0,784.0,1,949,1221,1,4,1,3,0,1.0,392.0,3,3,1,2006,82,420,56,9,392.0,104900
1,9272,1,7,5,1999,1999,4,3,4,3,342.0,842.0,1,856,1749,2,3,1,4,0,2.0,515.0,3,3,1,2006,7,420,7,12,500.0,196000
1,7841,1,9,5,2005,2005,5,3,5,3,729.0,1577.0,1,1577,1577,2,2,1,5,1,2.0,564.0,3,3,1,2007,2,675,2,15,848.0,280000
1,8530,1,7,5,1995,1996,3,3,4,3,384.0,384.0,1,804,1474,2,3,1,3,1,2.0,400.0,3,3,1,2009,14,315,13,12,0.0,168500
1,13041,1,6,5,1995,1995,3,3,4,3,781.0,781.0,1,781,1671,2,3,1,3,1,2.0,423.0,3,3,1,2006,11,270,11,12,0.0,170000
2,6240,1,7,5,1939,1950,3,3,3,3,449.0,989.0,1,1245,2009,2,4,1,3,1,2.0,400.0,3,3,1,2008,69,315,58,9,540.0,150000
1,13015,1,5,6,1996,1996,3,4,4,3,1100.0,1100.0,1,1100,1100,1,3,1,3,0,2.0,462.0,3,3,1,2006,10,360,10,12,0.0,145000
1,9297,1,5,5,1976,1976,3,3,3,3,122.0,1728.0,1,1728,1728,2,4,2,3,0,2.0,560.0,3,3,1,2006,30,225,30,9,1606.0,188000
1,8773,1,6,5,1997,1997,3,3,4,3,916.0,916.0,1,916,1600,2,3,1,3,1,2.0,460.0,3,3,1,2007,10,270,10,12,0.0,169000
1,8536,1,5,5,2006,2007,3,3,4,3,1125.0,1125.0,1,1125,1125,1,2,1,3,0,2.0,430.0,3,3,1,2007,1,225,0,12,0.0,155000
3,4282,1,7,5,2004,2004,4,3,4,3,1375.0,1391.0,1,1391,1391,2,2,1,4,0,2.0,530.0,3,3,1,2008,4,420,4,12,16.0,196000
1,8740,1,7,5,2002,2002,4,3,4,3,280.0,854.0,1,864,1995,2,4,1,4,1,2.0,435.0,3,3,1,2007,5,420,5,12,574.0,219500
1,10237,4,6,5,2005,2006,4,3,4,3,728.0,728.0,1,728,1456,2,3,1,4,1,2.0,390.0,3,3,1,2006,1,360,0,12,0.0,170440
